,zip,geoid,res_ratio,bus_ratio,oth_ratio,tot_ratio,city,state
401,62894,34500,1.0,1.0,1.0,1.0,WALTONVILLE,IL
402,62895,99999,1.0,1.0,1.0,1.0,WAYNE CITY,IL
403,62897,99999,1.0,1.0,1.0,1.0,WHITTINGTON,IL
404,62898,34500,1.0,1.0,1.0,1.0,WOODLAWN,IL
405,62901,16060,1.0,1.0,1.0,1.0,CARBONDALE,IL
406,62903,16060,1.0,1.0,1.0,1.0,CARBONDALE,IL
407,62906,99999,1.0,1.0,1.0,1.0,ANNA,IL
408,62909,16060,1.0,1.0,1.0,1.0,BOLES,IL
409,62914,16020,1.0,1.0,1.0,1.0,CAIRO,IL
410,62915,16060,1.0,0.0,1.0,1.0,CAMBRIA,IL
411,62918,16060,1.0,1.0,1.0,1.0,CARTERVILLE,IL
412,62919,99999,1.0,1.0,1.0,1.0,CAVE IN ROCK,IL
413,62921,16060,1.0,0.0,1.0,1.0,COLP,IL
414,62924,16060,1.0,1.0,1.0,1.0,DE SOTO,IL
415,62926,99999,1.0,1.0,1.0,1.0,DONGOLA,IL
416,62927,16060,1.0,1.0,1.0,1.0,DOWELL,IL
417,62928,99999,1.0,1.0,1.0,1.0,EDDYVILLE,IL
418,62930,99999,1.0,1.0,1.0,1.0,ELDORADO,IL
419,62931,99999,1.0,1.0,1.0,1.0,ELIZABETHTOWN,IL
420,62933,16060,1.0,1.0,1.0,1.0,ENERGY,IL
421,62934,99999,1.0,1.0,1.0,1.0,EQUALITY,IL
422,62935,99999,1.0,1.0,1.0,1.0,GALATIA,IL
423,62940,16060,1.0,1.0,1.0,1.0,GORHAM,IL
424,62942,16060,1.0,1.0,1.0,1.0,GRAND TOWER,IL
425,62946,99999,1.0,1.0,1.0,1.0,HARRISBURG,IL
426,62947,99999,1.0,1.0,1.0,1.0,HEROD,IL
427,62948,16060,1.0,1.0,1.0,1.0,HERRIN,IL
428,62949,16060,1.0,0.0,1.0,1.0,HURST,IL
429,62950,16060,1.0,1.0,1.0,1.0,JACOB,IL
430,62951,16060,1.0,1.0,1.0,1.0,JOHNSTON CITY,IL
431,62953,37140,1.0,0.0,1.0,1.0,JOPPA,IL
432,62954,99999,1.0,1.0,1.0,1.0,JUNCTION,IL
433,62961,99999,1.0,0.0,1.0,1.0,MILLCREEK,IL
434,62962,16020,1.0,0.0,1.0,1.0,MILLER CITY,IL
435,62963,99999,1.0,1.0,1.0,1.0,MOUND CITY,IL
436,62964,99999,1.0,1.0,1.0,1.0,MOUNDS,IL
437,62965,99999,1.0,0.0,1.0,1.0,MUDDY,IL
438,62966,16060,1.0,1.0,1.0,1.0,MURPHYSBORO,IL
439,62967,16060,1.0,1.0,1.0,1.0,NEW BURNSIDE,IL
440,62969,16020,1.0,1.0,1.0,1.0,OLIVE BRANCH,IL
441,62970,99999,1.0,1.0,1.0,1.0,OLMSTED,IL
442,62973,99999,0.0,0.0,1.0,1.0,PERKS,IL
443,62974,16060,1.0,1.0,1.0,1.0,PITTSBURG,IL
444,62975,16060,1.0,1.0,1.0,1.0,POMONA,IL
445,62976,99999,1.0,1.0,1.0,1.0,PULASKI,IL
446,62977,99999,1.0,1.0,1.0,1.0,RALEIGH,IL
447,62979,99999,1.0,1.0,1.0,1.0,RIDGWAY,IL
448,62982,99999,1.0,1.0,1.0,1.0,ROSICLARE,IL
449,62983,99999,1.0,1.0,1.0,1.0,ROYALTON,IL
450,62984,99999,1.0,1.0,1.0,1.0,SHAWNEETOWN,IL
451,62959,16060,1.0,1.0,1.0,1.0,MARION,IL
452,62993,16020,0.0,0.0,1.0,1.0,UNITY,IL
453,62994,16060,1.0,1.0,1.0,1.0,VERGENNES,IL
454,62995,16060,1.0,1.0,1.0,1.0,VIENNA,IL
455,62996,99999,1.0,1.0,1.0,1.0,VILLA RIDGE,IL
456,62997,99999,1.0,1.0,1.0,1.0,WILLISVILLE,IL
457,62998,99999,1.0,1.0,1.0,1.0,WOLF LAKE,IL
458,62999,99999,1.0,1.0,1.0,1.0,ZEIGLER,IL
459,63005,41180,1.0,1.0,1.0,1.0,CHESTERFIELD,MO
460,63006,41180,1.0,1.0,1.0,1.0,CHESTERFIELD,MO
461,63010,41180,1.0,1.0,1.0,1.0,ARNOLD,MO
462,63011,41180,1.0,1.0,1.0,1.0,BALLWIN,MO
463,63012,41180,1.0,1.0,1.0,1.0,BARNHART,MO
464,63013,41180,1.0,1.0,1.0,1.0,BEAUFORT,MO
465,63015,41180,1.0,1.0,1.0,1.0,CATAWISSA,MO
466,63016,41180,1.0,1.0,1.0,1.0,CEDAR HILL,MO
467,63017,41180,1.0,1.0,1.0,1.0,CHESTERFIELD,MO
468,63019,41180,1.0,1.0,1.0,1.0,CRYSTAL CITY,MO
469,62990,16020,1.0,1.0,1.0,1.0,THEBES,IL
470,63101,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
471,63102,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
472,63103,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
473,63104,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
474,63105,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
475,63106,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
476,63107,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
477,63108,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
478,63109,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
479,63110,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
480,63111,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
481,63112,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
482,63113,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
483,63114,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
484,63115,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
485,63116,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
486,63117,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
487,63118,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
488,63119,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
489,63120,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
490,63121,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
491,63122,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
492,63123,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
493,63124,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
494,63125,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
495,63126,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
496,63127,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
497,63128,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
498,63129,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
499,63130,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
500,63131,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
501,63132,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
502,63133,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
503,63134,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
504,63135,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
505,63136,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
506,63137,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
507,63138,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
508,63139,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
509,63140,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
510,63141,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
511,63143,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
512,63144,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
513,63145,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
514,63146,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
515,63147,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
516,63150,41180,0.0,1.0,0.0,1.0,SAINT LOUIS,MO
517,63151,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
518,63155,41180,0.0,1.0,1.0,1.0,SAINT LOUIS,MO
519,63156,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
520,63160,41180,0.0,1.0,0.0,1.0,SAINT LOUIS,MO
521,63164,41180,0.0,1.0,0.0,1.0,SAINT LOUIS,MO
522,63166,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
523,63167,41180,0.0,1.0,0.0,1.0,SAINT LOUIS,MO
524,63171,41180,0.0,1.0,0.0,1.0,SAINT LOUIS,MO
525,63177,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
526,63178,41180,1.0,1.0,1.0,1.0,SAINT LOUIS,MO
527,63180,41180,0.0,1.0,1.0,1.0,SAINT LOUIS,MO
528,63301,41180,1.0,1.0,1.0,1.0,SAINT CHARLES,MO
529,63302,41180,1.0,1.0,1.0,1.0,SAINT CHARLES,MO
530,63303,41180,1.0,1.0,1.0,1.0,SAINT CHARLES,MO
531,63304,41180,1.0,1.0,1.0,1.0,SAINT CHARLES,MO
532,63330,99999,1.0,1.0,1.0,1.0,ANNADA,MO
533,63332,41180,1.0,1.0,1.0,1.0,AUGUSTA,MO
534,63021,41180,1.0,1.0,1.0,1.0,BALLWIN,MO
535,63022,41180,1.0,1.0,1.0,1.0,BALLWIN,MO
536,63024,41180,1.0,1.0,1.0,1.0,BALLWIN,MO
537,63025,41180,1.0,1.0,1.0,1.0,EUREKA,MO
538,63026,41180,1.0,1.0,1.0,1.0,FENTON,MO
539,63031,41180,1.0,1.0,1.0,1.0,FLORISSANT,MO
540,63032,41180,1.0,1.0,1.0,1.0,FLORISSANT,MO
541,63033,41180,1.0,1.0,1.0,1.0,FLORISSANT,MO
542,63034,41180,1.0,1.0,1.0,1.0,FLORISSANT,MO
543,63038,41180,1.0,1.0,1.0,1.0,WILDWOOD,MO
544,63039,41180,1.0,1.0,1.0,1.0,GRAY SUMMIT,MO
545,63040,41180,1.0,1.0,1.0,1.0,WILDWOOD,MO
546,63041,41180,1.0,1.0,1.0,1.0,GRUBVILLE,MO
547,63042,41180,1.0,1.0,1.0,1.0,HAZELWOOD,MO
548,63043,41180,1.0,1.0,1.0,1.0,MARYLAND HEIGHTS,MO
549,63044,41180,1.0,1.0,1.0,1.0,BRIDGETON,MO
550,63045,41180,0.0,1.0,1.0,1.0,EARTH CITY,MO
551,63047,41180,0.0,0.0,1.0,1.0,HEMATITE,MO
552,63048,41180,1.0,1.0,1.0,1.0,HERCULANEUM,MO
553,63049,41180,1.0,1.0,1.0,1.0,HIGH RIDGE,MO
554,63050,41180,1.0,1.0,1.0,1.0,HILLSBORO,MO
555,63051,41180,1.0,1.0,1.0,1.0,HOUSE SPRINGS,MO
556,63052,41180,1.0,1.0,1.0,1.0,IMPERIAL,MO
557,63053,41180,0.0,0.0,1.0,1.0,KIMMSWICK,MO
558,63055,41180,1.0,1.0,1.0,1.0,LABADIE,MO
559,63056,41180,1.0,1.0,1.0,1.0,LESLIE,MO
560,63057,41180,0.0,1.0,1.0,1.0,LIGUORI,MO
561,63069,41180,1.0,1.0,1.0,1.0,PACIFIC,MO
562,63070,41180,1.0,1.0,1.0,1.0,PEVELY,MO
563,63071,99999,1.0,1.0,1.0,1.0,RICHWOODS,MO
564,63072,41180,1.0,1.0,1.0,1.0,ROBERTSVILLE,MO
565,63073,41180,1.0,1.0,1.0,1.0,SAINT ALBANS,MO
566,63074,41180,1.0,1.0,1.0,1.0,SAINT ANN,MO
567,63077,41180,1.0,1.0,1.0,1.0,SAINT CLAIR,MO
568,63079,41180,0.0,0.0,1.0,1.0,STANTON,MO
569,63061,41180,1.0,1.0,1.0,1.0,LUEBBERING,MO
570,63065,41180,0.0,0.0,1.0,1.0,MAPAVILLE,MO
571,63066,41180,0.0,0.0,1.0,1.0,MORSE MILL,MO
572,63084,41180,1.0,1.0,1.0,1.0,UNION,MO
573,63088,41180,1.0,1.0,1.0,1.0,VALLEY PARK,MO
574,63089,41180,1.0,1.0,1.0,1.0,VILLA RIDGE,MO
575,63090,41180,1.0,1.0,1.0,1.0,WASHINGTON,MO
576,63336,99999,1.0,1.0,1.0,1.0,CLARKSVILLE,MO
577,63338,41180,1.0,1.0,1.0,1.0,COTTLEVILLE,MO
578,63339,99999,1.0,1.0,1.0,1.0,CURRYVILLE,MO
579,63341,41180,1.0,1.0,1.0,1.0,DEFIANCE,MO
580,63342,41180,0.0,0.0,1.0,1.0,DUTZOW,MO
581,63345,33020,1.0,1.0,1.0,1.0,FARBER,MO
582,63346,41180,0.0,0.0,1.0,1.0,FLINTHILL,MO
583,63347,41180,1.0,1.0,1.0,1.0,FOLEY,MO
584,63348,41180,1.0,1.0,1.0,1.0,FORISTELL,MO
585,63349,41180,1.0,1.0,1.0,1.0,HAWK POINT,MO
586,63350,99999,1.0,1.0,1.0,1.0,HIGH HILL,MO
587,63353,99999,1.0,1.0,1.0,1.0,LOUISIANA,MO
588,63357,41180,1.0,1.0,1.0,1.0,MARTHASVILLE,MO
589,63365,41180,1.0,1.0,1.0,1.0,NEW MELLE,MO
590,63366,41180,1.0,1.0,1.0,1.0,O FALLON,MO
591,63367,41180,1.0,1.0,1.0,1.0,LAKE SAINT LOUIS,MO
592,63368,41180,1.0,1.0,1.0,1.0,O FALLON,MO
593,63369,41180,1.0,1.0,1.0,1.0,OLD MONROE,MO
594,63373,41180,1.0,1.0,1.0,1.0,PORTAGE DES SIOUX,MO
595,63376,41180,1.0,1.0,1.0,1.0,SAINT PETERS,MO
596,63377,41180,1.0,1.0,1.0,1.0,SILEX,MO
597,63378,41180,0.0,0.0,1.0,1.0,TRELOAR,MO
598,63379,41180,1.0,1.0,1.0,1.0,TROY,MO
599,63380,41180,1.0,1.0,1.0,1.0,TRUESDALE,MO
600,63362,41180,1.0,1.0,1.0,1.0,MOSCOW MILLS,MO
601,63383,41180,1.0,1.0,1.0,1.0,WARRENTON,MO
602,63385,41180,1.0,1.0,1.0,1.0,WENTZVILLE,MO
603,63386,41180,1.0,1.0,1.0,1.0,WEST ALTON,MO
604,63387,41180,1.0,1.0,1.0,1.0,WHITESIDE,MO
605,63388,27620,1.0,1.0,1.0,1.0,WILLIAMSBURG,MO
606,63389,41180,1.0,1.0,1.0,1.0,WINFIELD,MO
607,63390,41180,1.0,1.0,1.0,1.0,WRIGHT CITY,MO
608,63401,25300,1.0,1.0,1.0,1.0,HANNIBAL,MO
609,63430,22800,1.0,1.0,1.0,1.0,ALEXANDRIA,MO
610,63431,99999,1.0,1.0,1.0,1.0,ANABEL,MO
611,63433,99999,1.0,1.0,1.0,1.0,ASHBURN,MO
612,63434,99999,1.0,1.0,1.0,1.0,BETHEL,MO
613,63436,25300,1.0,1.0,1.0,1.0,CENTER,MO
614,63437,99999,1.0,1.0,1.0,1.0,CLARENCE,MO
615,63442,99999,1.0,0.0,1.0,1.0,GRANGER,MO
616,63445,22800,1.0,1.0,1.0,1.0,KAHOKA,MO
617,63448,39500,1.0,1.0,1.0,1.0,LA GRANGE,MO
618,63450,99999,1.0,1.0,1.0,1.0,LENTNER,MO
619,63451,99999,1.0,1.0,1.0,1.0,LEONARD,MO
620,63452,39500,1.0,1.0,1.0,1.0,LEWISTOWN,MO
621,63453,22800,1.0,1.0,1.0,1.0,LURAY,MO
622,63457,39500,1.0,1.0,1.0,1.0,MONTICELLO,MO
623,63458,99999,1.0,1.0,1.0,1.0,NEWARK,MO
624,63460,99999,1.0,1.0,1.0,1.0,NOVELTY,MO
625,63461,25300,1.0,1.0,1.0,1.0,PALMYRA,MO
626,63463,25300,1.0,1.0,1.0,1.0,PHILADELPHIA,MO
627,63465,22800,1.0,1.0,1.0,1.0,REVERE,MO
628,63466,22800,0.0,0.0,1.0,1.0,SAINT PATRICK,MO
629,63467,25300,1.0,1.0,1.0,1.0,SAVERTON,MO
630,63468,99999,1.0,1.0,1.0,1.0,SHELBINA,MO
631,63469,99999,1.0,1.0,1.0,1.0,SHELBYVILLE,MO
632,63472,22800,1.0,1.0,1.0,1.0,WAYLAND,MO
633,63501,28860,1.0,1.0,1.0,1.0,KIRKSVILLE,MO
634,63530,99999,1.0,1.0,1.0,1.0,ATLANTA,MO
635,63531,99999,1.0,1.0,1.0,1.0,BARING,MO
636,63532,99999,1.0,1.0,1.0,1.0,BEVIER,MO
637,63535,28860,1.0,1.0,1.0,1.0,COATSVILLE,MO
638,63537,99999,1.0,1.0,1.0,1.0,EDINA,MO
639,63538,99999,1.0,1.0,1.0,1.0,ELMER,MO
640,63539,99999,1.0,1.0,1.0,1.0,ETHEL,MO
641,63540,28860,1.0,1.0,1.0,1.0,GIBBS,MO
642,63541,28860,1.0,1.0,1.0,1.0,GLENWOOD,MO
643,63543,99999,1.0,1.0,1.0,1.0,GORIN,MO
644,63545,99999,1.0,1.0,1.0,1.0,GREEN CITY,MO
645,63546,28860,1.0,1.0,1.0,1.0,GREENTOP,MO
646,63548,28860,1.0,1.0,1.0,1.0,LANCASTER,MO
647,63551,99999,1.0,1.0,1.0,1.0,LIVONIA,MO
648,63552,99999,1.0,1.0,1.0,1.0,MACON,MO
649,63555,99999,1.0,1.0,1.0,1.0,MEMPHIS,MO
650,63556,99999,1.0,1.0,1.0,1.0,MILAN,MO
651,63558,99999,1.0,1.0,1.0,1.0,NEW CAMBRIA,MO
652,63560,99999,1.0,0.0,1.0,1.0,POLLOCK,MO
653,63561,28860,1.0,1.0,1.0,1.0,QUEEN CITY,MO
654,63563,99999,1.0,1.0,1.0,1.0,RUTLEDGE,MO
655,63565,99999,1.0,1.0,1.0,1.0,UNIONVILLE,MO
656,63566,99999,1.0,1.0,1.0,1.0,WINIGAN,MO
657,63567,99999,1.0,1.0,1.0,1.0,WORTHINGTON,MO
658,63620,99999,1.0,1.0,1.0,1.0,ANNAPOLIS,MO
659,63621,99999,1.0,1.0,1.0,1.0,ARCADIA,MO
660,63622,99999,1.0,1.0,1.0,1.0,BELGRADE,MO
661,63623,99999,1.0,1.0,1.0,1.0,BELLEVIEW,MO
662,63625,99999,1.0,1.0,1.0,1.0,BLACK,MO
663,63629,99999,1.0,1.0,1.0,1.0,BUNKER,MO
664,63631,99999,1.0,1.0,1.0,1.0,CALEDONIA,MO
665,63633,99999,1.0,1.0,1.0,1.0,CENTERVILLE,MO
666,63636,99999,1.0,1.0,1.0,1.0,DES ARC,MO
667,63637,22100,1.0,1.0,1.0,1.0,DOE RUN,MO
668,63638,99999,1.0,1.0,1.0,1.0,ELLINGTON,MO
669,63651,22100,0.0,0.0,1.0,1.0,KNOB LICK,MO
670,63653,22100,1.0,1.0,1.0,1.0,LEADWOOD,MO
671,63663,99999,1.0,1.0,1.0,1.0,PILOT KNOB,MO
672,63664,99999,1.0,1.0,1.0,1.0,POTOSI,MO
673,63665,99999,1.0,1.0,1.0,1.0,REDFORD,MO
674,63666,99999,0.0,0.0,1.0,1.0,REYNOLDS,MO
675,63670,99999,1.0,1.0,1.0,1.0,SAINTE GENEVIEVE,MO
676,63673,99999,1.0,1.0,1.0,1.0,SAINT MARY,MO
677,63674,99999,0.0,0.0,1.0,1.0,TIFF,MO
678,63675,99999,1.0,1.0,1.0,1.0,VULCAN,MO
679,63701,16020,1.0,1.0,1.0,1.0,CAPE GIRARDEAU,MO
680,63702,16020,1.0,1.0,1.0,1.0,CAPE GIRARDEAU,MO
681,63703,16020,1.0,1.0,1.0,1.0,CAPE GIRARDEAU,MO
682,63660,99999,1.0,1.0,1.0,1.0,MINERAL POINT,MO
683,63742,43460,0.0,0.0,1.0,1.0,COMMERCE,MO
684,63743,16020,1.0,1.0,1.0,1.0,DAISY,MO
685,63744,16020,1.0,0.0,1.0,1.0,DELTA,MO
686,63745,16020,1.0,0.0,1.0,1.0,DUTCHTOWN,MO
687,63746,99999,1.0,1.0,1.0,1.0,FARRAR,MO
688,63747,16020,1.0,1.0,1.0,1.0,FRIEDHEIM,MO
689,63748,99999,1.0,1.0,1.0,1.0,FROHNA,MO
690,63750,16020,1.0,0.0,1.0,1.0,GIPSY,MO
691,63751,16020,1.0,1.0,1.0,1.0,GLENALLEN,MO
692,63752,16020,0.0,0.0,1.0,1.0,GORDONVILLE,MO
693,63755,16020,1.0,1.0,1.0,1.0,JACKSON,MO
694,63758,43460,0.0,0.0,1.0,1.0,KELSO,MO
695,63760,16020,1.0,1.0,1.0,1.0,LEOPOLD,MO
696,63763,99999,1.0,0.0,1.0,1.0,MC GEE,MO
697,63764,16020,1.0,1.0,1.0,1.0,MARBLE HILL,MO
698,63766,16020,1.0,1.0,1.0,1.0,MILLERSVILLE,MO
699,63767,43460,1.0,0.0,1.0,1.0,MORLEY,MO
700,63769,16020,1.0,1.0,1.0,1.0,OAK RIDGE,MO
701,63736,43460,1.0,1.0,1.0,1.0,BENTON,MO
702,63737,99999,1.0,1.0,0.0,1.0,BRAZEAU,MO
703,63738,99999,1.0,0.0,1.0,1.0,BROWNWOOD,MO
704,63739,16020,1.0,1.0,1.0,1.0,BURFORDVILLE,MO
705,63774,43460,1.0,1.0,1.0,1.0,PERKINS,MO
706,63776,99999,0.0,0.0,1.0,1.0,MC BRIDE,MO
707,63779,16020,0.0,0.0,1.0,1.0,POCAHONTAS,MO
708,63782,16020,1.0,1.0,1.0,1.0,STURDIVANT,MO
709,63783,99999,1.0,1.0,1.0,1.0,UNIONTOWN,MO
710,63784,43460,1.0,0.0,1.0,1.0,VANDUSER,MO
711,63785,16020,1.0,1.0,1.0,1.0,WHITEWATER,MO
712,63820,99999,1.0,0.0,1.0,1.0,ANNISTON,MO
713,63821,28380,1.0,1.0,1.0,1.0,ARBYRD,MO
714,63824,43460,1.0,0.0,1.0,1.0,BLODGETT,MO
715,63825,99999,1.0,1.0,1.0,1.0,BLOOMFIELD,MO
716,63826,99999,1.0,0.0,1.0,1.0,BRAGGADOCIO,MO
717,63827,99999,1.0,1.0,1.0,1.0,BRAGG CITY,MO
718,63828,99999,1.0,1.0,1.0,1.0,CANALOU,MO
719,63829,28380,1.0,1.0,1.0,1.0,CARDWELL,MO
720,63830,99999,1.0,1.0,1.0,1.0,CARUTHERSVILLE,MO
721,63833,99999,1.0,1.0,1.0,1.0,CATRON,MO
722,63839,99999,1.0,1.0,1.0,1.0,COOTER,MO
723,63840,99999,0.0,0.0,1.0,1.0,DEERING,MO
724,63841,99999,1.0,1.0,1.0,1.0,DEXTER,MO
725,63845,99999,1.0,1.0,1.0,1.0,EAST PRAIRIE,MO
726,63846,99999,1.0,1.0,1.0,1.0,ESSEX,MO
727,63847,28380,1.0,0.0,1.0,1.0,GIBSON,MO
728,63848,99999,1.0,1.0,1.0,1.0,GIDEON,MO
729,63850,99999,0.0,0.0,1.0,1.0,GRAYRIDGE,MO
730,63851,99999,1.0,1.0,1.0,1.0,HAYTI,MO
731,63853,99999,1.0,0.0,1.0,1.0,HOLLAND,MO
732,63860,99999,0.0,0.0,1.0,1.0,KEWANEE,MO
733,63862,99999,1.0,1.0,1.0,1.0,LILBOURN,MO
734,63863,28380,1.0,1.0,1.0,1.0,MALDEN,MO
735,63866,99999,0.0,0.0,1.0,1.0,MARSTON,MO
736,63867,99999,1.0,1.0,1.0,1.0,MATTHEWS,MO
737,63868,99999,1.0,0.0,1.0,1.0,MOREHOUSE,MO
738,63869,99999,1.0,1.0,1.0,1.0,NEW MADRID,MO
739,63870,99999,1.0,1.0,1.0,1.0,PARMA,MO
740,63873,99999,1.0,1.0,1.0,1.0,PORTAGEVILLE,MO
741,63874,99999,1.0,1.0,1.0,1.0,RISCO,MO
742,63875,28380,0.0,0.0,1.0,1.0,RIVES,MO
743,63876,28380,1.0,1.0,1.0,1.0,SENATH,MO
744,63878,99999,1.0,0.0,1.0,1.0,TALLAPOOSA,MO
745,63879,99999,1.0,1.0,1.0,1.0,WARDELL,MO
746,63880,28380,0.0,0.0,1.0,1.0,WHITEOAK,MO
747,63881,99999,0.0,0.0,1.0,1.0,WOLF ISLAND,MO
748,63882,99999,1.0,1.0,1.0,1.0,WYATT,MO
749,63902,38740,1.0,1.0,1.0,1.0,POPLAR BLUFF,MO
750,63931,38740,1.0,0.0,1.0,1.0,BRIAR,MO
751,63932,38740,1.0,1.0,1.0,1.0,BROSELEY,MO
752,63933,28380,1.0,1.0,1.0,1.0,CAMPBELL,MO
753,63934,99999,1.0,1.0,1.0,1.0,CLUBB,MO
754,63939,38740,1.0,1.0,1.0,1.0,FAIRDEALING,MO
755,63940,38740,1.0,1.0,1.0,1.0,FISK,MO
756,63941,99999,1.0,1.0,1.0,1.0,FREMONT,MO
757,63944,99999,1.0,1.0,1.0,1.0,GREENVILLE,MO
758,63945,38740,1.0,1.0,1.0,1.0,HARVIELL,MO
759,63950,99999,1.0,1.0,1.0,1.0,LODI,MO
760,63951,99999,1.0,1.0,1.0,1.0,LOWNDES,MO
761,63952,99999,1.0,1.0,1.0,1.0,MILL SPRING,MO
762,63953,38740,1.0,1.0,1.0,1.0,NAYLOR,MO
763,63954,38740,1.0,1.0,1.0,1.0,NEELYVILLE,MO
764,63955,38740,1.0,0.0,1.0,1.0,OXLY,MO
765,63956,99999,1.0,1.0,1.0,1.0,PATTERSON,MO
766,63957,99999,1.0,1.0,1.0,1.0,PIEDMONT,MO
767,63936,99999,1.0,1.0,1.0,1.0,DUDLEY,MO
768,63961,38740,1.0,1.0,1.0,1.0,QULIN,MO
769,63962,38740,0.0,0.0,1.0,1.0,ROMBAUER,MO
770,63964,99999,1.0,1.0,1.0,1.0,SILVA,MO
771,63965,99999,1.0,1.0,1.0,1.0,VAN BUREN,MO
772,64001,28140,1.0,1.0,1.0,1.0,ALMA,MO
773,64002,28140,0.0,1.0,0.0,1.0,LEES SUMMIT,MO
774,64012,28140,1.0,1.0,1.0,1.0,BELTON,MO
775,64013,28140,1.0,1.0,1.0,1.0,BLUE SPRINGS,MO
776,64014,28140,1.0,1.0,1.0,1.0,BLUE SPRINGS,MO
777,64015,28140,1.0,1.0,1.0,1.0,BLUE SPRINGS,MO
778,64016,28140,1.0,1.0,1.0,1.0,BUCKNER,MO
779,64017,28140,1.0,1.0,1.0,1.0,CAMDEN,MO
780,64018,28140,1.0,1.0,1.0,1.0,CAMDEN POINT,MO
781,64019,47660,1.0,1.0,1.0,1.0,CENTERVIEW,MO
782,64021,28140,1.0,1.0,1.0,1.0,CORDER,MO
783,64022,28140,1.0,1.0,1.0,1.0,DOVER,MO
784,64024,28140,1.0,1.0,1.0,1.0,EXCELSIOR SPRINGS,MO
785,64028,28140,1.0,1.0,1.0,1.0,FARLEY,MO
786,64029,28140,1.0,1.0,1.0,1.0,GRAIN VALLEY,MO
787,64030,28140,1.0,1.0,1.0,1.0,GRANDVIEW,MO
788,64034,28140,1.0,1.0,1.0,1.0,GREENWOOD,MO
789,64048,28140,1.0,1.0,1.0,1.0,HOLT,MO
790,64050,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
791,64051,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
792,64052,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
793,64053,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
794,64054,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
795,64055,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
796,64056,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
797,64057,28140,1.0,1.0,1.0,1.0,INDEPENDENCE,MO
